t,pos_err,ori_err_geodesic,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,V,c0,c1,c2,runtime
5.300000,1.551806211e-03,3.324562563e-03,4.088725820e-04,1.662280516e-03,1.771204787e-03,8.024833830e-01,3.296596810e+01,1.277172110e-03,1.336460e-15,2.037485e-17,1.825777e-17,1.061882e-02
5.350000,1.540975808e-03,3.338348897e-03,5.142477478e-04,1.669173674e-03,1.783972474e-03,6.342108512e-01,3.225687074e+01,1.289573097e-03,2.000092e-15,5.612390e-17,1.005897e-17,1.146580e-02
5.400000,1.531713960e-03,3.366318323e-03,8.063699571e-04,1.683158367e-03,1.804231477e-03,5.635579639e-01,3.150843044e+01,1.313185678e-03,1.781952e-15,1.385433e-17,1.638951e-17,9.107543e-03
5.450000,1.524145958e-03,3.406315306e-03,1.105223068e-03,1.703156830e-03,1.830941878e-03,6.187075851e-01,3.074110406e+01,1.346589641e-03,1.558390e-15,3.518980e-17,1.894700e-17,9.581943e-03
5.500000,1.518437040e-03,3.456255875e-03,1.373214754e-03,1.728127078e-03,1.863031285e-03,7.592836837e-01,2.997442444e+01,1.388434912e-03,2.005931e-15,2.841182e-17,1.829693e-18,9.248662e-03
5.550000,1.514752172e-03,3.514074562e-03,1.599842622e-03,1.757036377e-03,1.899372426e-03,9.328049207e-01,2.922675068e+01,1.437348812e-03,1.112489e-15,3.079653e-17,3.850143e-18,9.107733e-03
5.600000,1.513226052e-03,3.577706466e-03,1.780586246e-03,1.788852280e-03,1.938787561e-03,1.110210561e+00,2.851499943e+01,1.491883284e-03,1.332609e-15,1.176081e-17,9.751140e-18,9.662562e-03
5.650000,1.513940214e-03,3.645091927e-03,1.913128474e-03,1.822544955e-03,1.980070429e-03,1.277982220e+00,2.785437361e+01,1.550492372e-03,1.999331e-15,2.728912e-17,8.224136e-18,9.440892e-03
5.700000,1.516906907e-03,3.714196959e-03,1.996484985e-03,1.857097412e-03,2.022018048e-03,1.429520369e+00,2.725811946e+01,1.611534993e-03,1.779951e-15,3.046358e-17,4.112462e-18,8.979563e-03
5.750000,1.522059653e-03,3.783043612e-03,2.030768255e-03,1.891520678e-03,2.063465481e-03,1.561257992e+00,2.673735630e+01,1.673298263e-03,1.777343e-15,3.168310e-17,2.621999e-18,9.156983e-03
5.800000,1.529250283e-03,3.849745094e-03,2.017103890e-03,1.924871359e-03,2.103318020e-03,1.671049011e+00,2.630101747e+01,1.734036266e-03,1.998728e-15,3.816790e-18,1.007349e-17,1.342917e-02
5.850000,1.538252029e-03,3.912541300e-03,1.957580887e-03,1.956269403e-03,2.140577114e-03,1.757488897e+00,2.595591799e+01,1.792018788e-03,2.239615e-15,1.813985e-17,2.198077e-18,1.010737e-02
5.900000,1.548767916e-03,3.969831255e-03,1.855215811e-03,1.984914324e-03,2.174358241e-03,1.819631742e+00,2.570693268e+01,1.845584507e-03,1.998531e-15,7.011086e-18,6.264587e-19,9.253793e-03
5.950000,1.560443382e-03,4.020200016e-03,1.713951502e-03,2.010098655e-03,2.203900645e-03,1.856879530e+00,2.555723897e+01,1.893193617e-03,2.452349e-15,9.859651e-18,3.851819e-19,1.112050e-02
6.000000,1.572881852e-03,4.062438761e-03,1.538748954e-03,2.031217984e-03,2.228570163e-03,5.889977026e-01,2.707308982e+01,1.933475861e-03,2.228474e-15,3.622037e-19,5.173200e-21,9.365193e-03
6.050000,1.543962815e-03,3.962375677e-03,2.312451060e-03,1.981186543e-03,2.199245162e-03,7.973046025e-01,2.789048521e+01,1.851010893e-03,2.445833e-15,4.925472e-18,2.315544e-19,1.063797e-02
6.100000,1.559926721e-03,3.873823549e-03,2.779918985e-03,1.936910564e-03,2.142943481e-03,7.614812581e-01,2.778846642e+01,1.767746695e-03,2.442601e-15,6.061619e-18,4.974732e-19,1.447792e-02
6.150000,1.556605690e-03,3.772558344e-03,2.467583663e-03,1.886278054e-03,2.088545181e-03,7.297657193e-01,2.762475171e+01,1.676522535e-03,1.556722e-15,2.752037e-18,1.201270e-18,1.441342e-02
