t,pos_err,ori_err,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,sigma_min,c0,c1,c2,runtime,q1,q2,q3,q4,q5,q6,tau1,tau2,tau3,tau4,tau5,tau6,px,py,pz,pd_x,pd_y,pd_z,cube_x,cube_y,cube_z,cube_yaw,gripper_width,tau_sat,governed
3.060000000e+00,9.687606824e-02,2.711462336e-01,3.141827053e-02,1.351581911e-01,6.881103945e-02,3.000000000e+01,4.576261665e+00,1.343882063e-01,6.630638696e-17,3.157244383e-18,5.463198354e-20,1.349512100e-02,-2.881938815e-01,-2.657273054e+00,-1.513368011e+00,-1.350482225e+00,-7.736474872e-01,2.698208094e-01,1.957250034e-01,4.309285344e+00,-1.491907058e+00,-3.279542125e-01,2.410548088e-02,8.170288604e-04,6.201167066e-01,-5.019213574e-02,1.051754749e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850380421e-01,-1.229911000e-01,2.249998786e-02,1.977686090e+00,6.999958307e-02,0,0
3.070000000e+00,9.688531584e-02,2.712316857e-01,3.688091305e-02,1.352005249e-01,6.890773374e-02,3.000000000e+01,4.619083945e+00,1.343898179e-01,2.202825613e-17,4.422694427e-18,1.212174880e-19,1.313546800e-02,-2.881839275e-01,-2.657288074e+00,-1.513347507e+00,-1.350599766e+00,-7.737000585e-01,2.696014941e-01,1.896989754e-01,4.348673368e+00,-1.508873109e+00,-3.341626010e-01,2.505850103e-02,-2.981974881e-04,6.201046673e-01,-5.017505149e-02,1.051821284e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850381911e-01,-1.229911745e-01,2.250012942e-02,1.977687583e+00,6.999960169e-02,0,0
3.080000000e+00,9.689423125e-02,2.713100095e-01,2.894459784e-02,1.352393272e-01,6.899712004e-02,3.000000000e+01,4.613787856e+00,1.343920783e-01,4.451097707e-16,1.788112031e-18,2.185279341e-19,1.274377400e-02,-2.881733179e-01,-2.657298088e+00,-1.513318777e+00,-1.350714207e+00,-7.737280726e-01,2.693722248e-01,1.860418630e-01,4.344955233e+00,-1.503970301e+00,-3.335604128e-01,2.452744864e-02,-1.176722548e-04,6.200937398e-01,-5.016124125e-02,1.051888163e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850384891e-01,-1.229910851e-01,2.250047401e-02,1.977686522e+00,6.999957934e-02,0,0
3.090000000e+00,9.690368839e-02,2.713932412e-01,3.503004010e-02,1.352805606e-01,6.908808834e-02,3.000000000e+01,4.605421828e+00,1.343937050e-01,2.263768441e-16,7.269816092e-18,5.448048491e-19,1.226900900e-02,-2.881625593e-01,-2.657312632e+00,-1.513298154e+00,-1.350831032e+00,-7.737616897e-01,2.691536844e-01,2.119608171e-01,4.335727016e+00,-1.501960173e+00,-3.316459787e-01,2.409609946e-02,1.638464557e-04,6.200833357e-01,-5.014672534e-02,1.051960580e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850381017e-01,-1.229911447e-01,2.249995247e-02,1.977685225e+00,6.999960542e-02,0,0
3.100000000e+00,9.691269737e-02,2.714710434e-01,3.132458838e-02,1.353191040e-01,6.917659436e-02,3.000000000e+01,4.591943170e+00,1.343957303e-01,3.469446952e-16,1.301042607e-18,1.212174880e-19,1.238728000e-02,-2.881524563e-01,-2.657322407e+00,-1.513272405e+00,-1.350940704e+00,-7.737937570e-01,2.689299285e-01,1.755087890e-01,4.324073942e+00,-1.499298188e+00,-3.301105694e-01,2.559296078e-02,4.911550691e-04,6.200726879e-01,-5.013276601e-02,1.052028567e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850381911e-01,-1.229911000e-01,2.250010334e-02,1.977687818e+00,6.999960169e-02,0,0
3.110000000e+00,9.692019367e-02,2.715399878e-01,4.414279939e-02,1.353532590e-01,6.925891236e-02,3.000000000e+01,4.549253160e+00,1.343982993e-01,2.238062217e-16,3.127317221e-18,4.345270764e-19,1.217101800e-02,-2.881407142e-01,-2.657328606e+00,-1.513239741e+00,-1.351043463e+00,-7.738074064e-01,2.686947584e-01,1.311291482e-01,4.286383743e+00,-1.483070914e+00,-3.243464702e-01,2.688761925e-02,9.789379533e-04,6.200629915e-01,-5.012056817e-02,1.052083691e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850381911e-01,-1.229910702e-01,2.249996923e-02,1.977687190e+00,6.999962777e-02,0,0
3.120000000e+00,9.693028621e-02,2.716169798e-01,2.574050405e-02,1.353914007e-01,6.932880420e-02,3.000000000e+01,4.606120812e+00,1.343995899e-01,4.881944598e-17,1.939479807e-18,1.084202172e-19,1.176350400e-02,-2.881332040e-01,-2.657344341e+00,-1.513223529e+00,-1.351159692e+00,-7.738152146e-01,2.685420513e-01,1.707356861e-01,4.338389484e+00,-1.501592246e+00,-3.319067013e-01,2.516854614e-02,3.991984641e-04,6.200552125e-01,-5.011242535e-02,1.052170308e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850382805e-01,-1.229912415e-01,2.250002883e-02,1.977687150e+00,6.999963149e-02,0,0
3.130000000e+00,9.694034948e-02,2.716947375e-01,1.350839194e-02,1.354299214e-01,6.938869162e-02,3.000000000e+01,4.606805853e+00,1.344001993e-01,2.266122601e-16,1.167721477e-18,4.285685386e-20,1.275887400e-02,-2.881288230e-01,-2.657366276e+00,-1.513216019e+00,-1.351279974e+00,-7.738328576e-01,2.684605420e-01,2.074552621e-01,4.337946897e+00,-1.500274357e+00,-3.323847943e-01,2.315947226e-02,2.145406856e-04,6.200474104e-01,-5.010491726e-02,1.052257065e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850381017e-01,-1.229911223e-01,2.249990776e-02,1.977686444e+00,6.999958679e-02,0,0
3.140000000e+00,9.694910486e-02,2.717676707e-01,3.446728642e-02,1.354660520e-01,6.945336216e-02,3.000000000e+01,4.591278342e+00,1.344014421e-01,2.227486437e-16,3.576224061e-18,1.954573263e-19,1.128720900e-02,-2.881223261e-01,-2.657383680e+00,-1.513200402e+00,-1.351393700e+00,-7.738422751e-01,2.683306038e-01,1.472633785e-01,4.325538089e+00,-1.496199035e+00,-3.295225211e-01,2.595286700e-02,5.962580386e-04,6.200395755e-01,-5.009718138e-02,1.052330397e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850380421e-01,-1.229912415e-01,2.250001580e-02,1.977684597e+00,6.999955326e-02,0,0
3.150000000e+00,9.695816054e-02,2.718431373e-01,2.668933151e-02,1.355034373e-01,6.952483435e-02,3.000000000e+01,4.609209007e+00,1.344029805e-01,5.637190729e-16,3.576224061e-18,2.116972417e-19,1.137994100e-02,-2.881154418e-01,-2.657398701e+00,-1.513180971e+00,-1.351508379e+00,-7.738593221e-01,2.681780756e-01,1.889676038e-01,4.341190823e+00,-1.500609211e+00,-3.327949055e-01,2.409734985e-02,-1.399538240e-04,6.200305907e-01,-5.008781504e-02,1.052404165e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850387573e-01,-1.229912043e-01,2.250064723e-02,1.977685501e+00,6.999954954e-02,0,0
3.160000000e+00,9.696711611e-02,2.719309833e-01,3.733656745e-02,1.355469551e-01,6.962663125e-02,3.000000000e+01,4.602768138e+00,1.344038112e-01,1.288754780e-16,4.358438793e-18,2.710505431e-19,1.282648500e-02,-2.881068289e-01,-2.657415628e+00,-1.513170362e+00,-1.351614714e+00,-7.739309072e-01,2.679543495e-01,2.729296980e-01,4.329893553e+00,-1.500952609e+00,-3.311298706e-01,2.236068005e-02,-9.986134417e-05,6.200187608e-01,-5.006904708e-02,1.052466477e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850379527e-01,-1.229910776e-01,2.249991708e-02,1.977686954e+00,6.999946013e-02,0,0
3.170000000e+00,9.697536946e-02,2.720095472e-01,3.901134372e-02,1.355858744e-01,6.972729803e-02,3.000000000e+01,4.575525488e+00,1.344065795e-01,5.553081585e-16,1.061023534e-17,3.428548309e-19,1.296917600e-02,-2.880926132e-01,-2.657419682e+00,-1.513135076e+00,-1.351719141e+00,-7.739621401e-01,2.676606476e-01,1.754808559e-01,4.309579745e+00,-1.491326064e+00,-3.278090958e-01,2.549658894e-02,2.802182886e-04,6.200073305e-01,-5.005236112e-02,1.052523692e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850380719e-01,-1.229910105e-01,2.249995433e-02,1.977686758e+00,6.999956816e-02,0,0
3.180000000e+00,9.698440680e-02,2.720922276e-01,4.039073266e-02,1.356268327e-01,6.982583614e-02,3.000000000e+01,4.548015338e+00,1.344088863e-01,4.453057886e-16,4.422694427e-18,1.117570019e-19,1.414385700e-02,-2.880791128e-01,-2.657428026e+00,-1.513105750e+00,-1.351829767e+00,-7.739872336e-01,2.673830688e-01,1.628006212e-01,4.284561311e+00,-1.481566781e+00,-3.237104589e-01,2.538300230e-02,9.813143367e-04,6.199968888e-01,-5.003726261e-02,1.052591160e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850378931e-01,-1.229910925e-01,2.249990962e-02,1.977685657e+00,6.999962404e-02,0,0
3.190000000e+00,9.699263379e-02,2.721701080e-01,3.725984430e-02,1.356654130e-01,6.991415108e-02,3.000000000e+01,4.571960476e+00,1.344106400e-01,2.236263111e-16,4.610090874e-18,1.440653398e-19,1.321047800e-02,-2.880681157e-01,-2.657439232e+00,-1.513083458e+00,-1.351933956e+00,-7.740206718e-01,2.671590745e-01,1.949182307e-01,4.305834730e+00,-1.489092643e+00,-3.265433823e-01,2.424960678e-02,1.111174235e-03,6.199868473e-01,-5.002273107e-02,1.052651317e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850381017e-01,-1.229911149e-01,2.249991521e-02,1.977684872e+00,6.999964640e-02,0,0
3.200000000e+00,9.700080561e-02,2.722486198e-01,3.345685553e-02,1.357043059e-01,7.000203621e-02,3.000000000e+01,4.590418100e+00,1.344119487e-01,4.441569673e-16,5.204170428e-18,6.304565860e-20,1.201981600e-02,-2.880587876e-01,-2.657451868e+00,-1.513066769e+00,-1.352033734e+00,-7.740755677e-01,2.669628859e-01,1.854885197e-01,4.324126800e+00,-1.493550078e+00,-3.289124688e-01,2.415480906e-02,1.024626369e-03,6.199759114e-01,-5.000605952e-02,1.052708202e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850381315e-01,-1.229911223e-01,2.249994688e-02,1.977685697e+00,6.999960914e-02,0,0
3.210000000e+00,9.700797506e-02,2.723200766e-01,2.463931739e-02,1.357397037e-01,7.008356604e-02,3.000000000e+01,4.572979270e+00,1.344138452e-01,1.021509488e-16,2.335442953e-18,5.463198354e-20,1.335019900e-02,-2.880480886e-01,-2.657462120e+00,-1.513042688e+00,-1.352132797e+00,-7.740949988e-01,2.667430937e-01,1.886438312e-01,4.306962637e+00,-1.489604743e+00,-3.272709695e-01,2.442338835e-02,8.174252403e-04,6.199669767e-01,-4.999396195e-02,1.052760783e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850382805e-01,-1.229912415e-01,2.250017971e-02,1.977684636e+00,6.999954209e-02,0,0
3.220000000e+00,9.701517833e-02,2.723867895e-01,3.079441758e-02,1.357727513e-01,7.015743523e-02,3.000000000e+01,4.597203410e+00,1.344160874e-01,7.566581636e-17,3.511543213e-18,1.714274155e-19,1.310448700e-02,-2.880373597e-01,-2.657469034e+00,-1.513014197e+00,-1.352229595e+00,-7.741072178e-01,2.665418088e-01,1.842791060e-01,4.330199924e+00,-1.496695453e+00,-3.301284949e-01,2.463297563e-02,3.687593429e-04,6.199581740e-01,-4.998287133e-02,1.052814606e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850384891e-01,-1.229911745e-01,2.250032313e-02,1.977686247e+00,6.999959052e-02,0,0
3.230000000e+00,9.702297804e-02,2.724546379e-01,1.570532862e-02,1.358063613e-01,7.023506587e-02,3.000000000e+01,4.586761594e+00,1.344180072e-01,4.645635136e-16,1.740009379e-18,3.388131789e-20,1.130193000e-02,-2.880282402e-01,-2.657474518e+00,-1.512989759e+00,-1.352319479e+00,-7.741337419e-01,2.663356066e-01,2.137274603e-01,4.319578116e+00,-1.491682598e+00,-3.291101722e-01,2.272700319e-02,6.276895094e-04,6.199490334e-01,-4.997074596e-02,1.052873244e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850382209e-01,-1.229911745e-01,2.250006236e-02,1.977685933e+00,6.999958679e-02,0,0
3.240000000e+00,9.702883546e-02,2.725172273e-01,3.070986483e-02,1.358373660e-01,7.030924430e-02,3.000000000e+01,4.570345114e+00,1.344200873e-01,4.492952640e-16,5.818439422e-18,2.235140038e-19,1.120500800e-02,-2.880181968e-01,-2.657481432e+00,-1.512963295e+00,-1.352406859e+00,-7.741514444e-01,2.661284506e-01,1.871040592e-01,4.305235402e+00,-1.486824783e+00,-3.267348615e-01,2.430495988e-02,5.722320611e-04,6.199404139e-01,-4.995939529e-02,1.052913456e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850383997e-01,-1.229912266e-01,2.250022255e-02,1.977687897e+00,6.999952719e-02,0,0
3.250000000e+00,9.703601039e-02,2.725858409e-01,2.725244148e-02,1.358713547e-01,7.038930815e-02,3.000000000e+01,4.590783428e+00,1.344219120e-01,2.251438683e-16,3.066586833e-18,1.355252716e-20,1.227126900e-02,-2.880089879e-01,-2.657488346e+00,-1.512940049e+00,-1.352495909e+00,-7.741838098e-01,2.659188509e-01,1.909710106e-01,4.323968146e+00,-1.494398851e+00,-3.290982974e-01,2.424952341e-02,6.154616305e-04,6.199309557e-01,-4.994632082e-02,1.052964638e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850384295e-01,-1.229909733e-01,2.250023186e-02,1.977688251e+00,6.999960169e-02,0,0
3.260000000e+00,9.704298681e-02,2.726484437e-01,3.547748277e-02,1.359023658e-01,7.045981175e-02,3.000000000e+01,4.574275413e+00,1.344237032e-01,2.221411457e-16,1.788112031e-18,1.212174880e-19,1.207041700e-02,-2.879989743e-01,-2.657494068e+00,-1.512917280e+00,-1.352579474e+00,-7.742003798e-01,2.657249272e-01,2.045360954e-01,4.308030458e+00,-1.488533653e+00,-3.266916806e-01,2.393888690e-02,1.073364738e-03,6.199231750e-01,-4.993539301e-02,1.053017441e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850381017e-01,-1.229910627e-01,2.249989659e-02,1.977687033e+00,6.999959424e-02,0,0
3.270000000e+00,9.704967118e-02,2.727207642e-01,4.260449279e-02,1.359381905e-01,7.054863686e-02,3.000000000e+01,4.557174101e+00,1.344249349e-01,1.221456066e-15,2.453269467e-18,5.838607383e-19,1.248217100e-02,-2.879885733e-01,-2.657503843e+00,-1.512901545e+00,-1.352662325e+00,-7.742503881e-01,2.654961646e-01,2.087437702e-01,4.292320455e+00,-1.481360815e+00,-3.244260420e-01,2.373687525e-02,1.175853961e-03,6.199135918e-01,-4.991911268e-02,1.053061022e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850379527e-01,-1.229911521e-01,2.249992453e-02,1.977684832e+00,6.999955326e-02,0,0
3.280000000e+00,9.705605074e-02,2.727940109e-01,3.386891421e-02,1.359744738e-01,7.064450108e-02,3.000000000e+01,4.598910766e+00,1.344266169e-01,2.298561792e-16,1.852685484e-18,3.946555479e-19,1.236709000e-02,-2.879769504e-01,-2.657509804e+00,-1.512879968e+00,-1.352742434e+00,-7.743155956e-01,2.652462721e-01,1.861308110e-01,4.331302241e+00,-1.498424142e+00,-3.305145185e-01,2.533058110e-02,2.403157998e-04,6.199021572e-01,-4.989943051e-02,1.053096657e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850381017e-01,-1.229911447e-01,2.249998972e-02,1.977686050e+00,6.999960169e-02,0,0
3.290000000e+00,9.706070161e-02,2.728575253e-01,3.744599283e-02,1.360059360e-01,7.073713140e-02,3.000000000e+01,4.576083088e+00,1.344286896e-01,2.224681410e-16,7.054868213e-18,2.710505431e-20,1.293571600e-02,-2.879648209e-01,-2.657511234e+00,-1.512853384e+00,-1.352809310e+00,-7.743699551e-01,2.649742067e-01,1.825908150e-01,4.310124153e+00,-1.490644705e+00,-3.276491503e-01,2.551718171e-02,2.792646525e-04,6.198915599e-01,-4.988115901e-02,1.053116870e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850380421e-01,-1.229911521e-01,2.250001021e-02,1.977687583e+00,6.999959052e-02,0,0
3.300000000e+00,9.706492092e-02,2.729154739e-01,2.918522795e-02,1.360346410e-01,7.082892120e-02,3.000000000e+01,4.600850992e+00,1.344316098e-01,1.286454193e-16,8.684452634e-18,9.772866315e-20,1.261679200e-02,-2.879512906e-01,-2.657505274e+00,-1.512815952e+00,-1.352870345e+00,-7.744159102e-01,2.646780908e-01,2.111998159e-01,4.332117363e+00,-1.498664466e+00,-3.307499312e-01,2.434934101e-02,2.421416022e-04,6.198805646e-01,-4.986303045e-02,1.053132311e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850383699e-01,-1.229911372e-01,2.250028402e-02,1.977686522e+00,6.999951601e-02,0,0
3.310000000e+00,9.707096563e-02,2.729874136e-01,3.731282793e-02,1.360702764e-01,7.093358924e-02,3.000000000e+01,4.580544582e+00,1.344342977e-01,1.408448313e-16,2.742838647e-18,5.421010862e-20,1.189975500e-02,-2.879362106e-01,-2.657502651e+00,-1.512781501e+00,-1.352944493e+00,-7.744709849e-01,2.643575966e-01,1.839403392e-01,4.314987445e+00,-1.490210793e+00,-3.272494856e-01,2.483239105e-02,9.393561890e-04,6.198687134e-01,-4.984241864e-02,1.053163197e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850382209e-01,-1.229911894e-01,2.250000834e-02,1.977686168e+00,6.999960914e-02,0,0
3.320000000e+00,9.707569388e-02,2.730507940e-01,2.801792857e-02,1.361016717e-01,7.102816192e-02,3.000000000e+01,4.581509021e+00,1.344370067e-01,4.220987180e-17,3.157244383e-18,7.430753129e-20,1.320474800e-02,-2.879226208e-01,-2.657499790e+00,-1.512746811e+00,-1.353012085e+00,-7.745132446e-01,2.640567124e-01,1.885577839e-01,4.315394915e+00,-1.491360008e+00,-3.275424345e-01,2.445002508e-02,1.039371080e-03,6.198580804e-01,-4.982486627e-02,1.053184566e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850382507e-01,-1.229911819e-01,2.250003070e-02,1.977686601e+00,6.999965012e-02,0,0
3.330000000e+00,9.708136832e-02,2.731126477e-01,3.520920835e-02,1.361323107e-01,7.110992594e-02,3.000000000e+01,4.578281092e+00,1.344397729e-01,2.222312972e-16,6.605630197e-18,5.515478955e-20,1.233159900e-02,-2.879092395e-01,-2.657498360e+00,-1.512711525e+00,-1.353088617e+00,-7.745284438e-01,2.637917697e-01,1.880086917e-01,4.312754331e+00,-1.489304649e+00,-3.268502691e-01,2.449458500e-02,1.072096166e-03,6.198491967e-01,-4.981166451e-02,1.053220941e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850381017e-01,-1.229910776e-01,2.249998972e-02,1.977686601e+00,6.999963522e-02,0,0
3.340000000e+00,9.708594287e-02,2.731707904e-01,2.547880044e-02,1.361611114e-01,7.119132099e-02,3.000000000e+01,4.595329998e+00,1.344422358e-01,4.455099526e-16,1.764953266e-18,7.666467083e-20,1.226526900e-02,-2.878976762e-01,-2.657497406e+00,-1.512680054e+00,-1.353155732e+00,-7.745542526e-01,2.635315955e-01,1.860506931e-01,4.327636977e+00,-1.498132245e+00,-3.300894044e-01,2.533241262e-02,4.025305588e-04,6.198402701e-01,-4.979815370e-02,1.053245887e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850383103e-01,-1.229911149e-01,2.249989659e-02,1.977686404e+00,6.999959424e-02,0,0
3.350000000e+00,9.709319861e-02,2.732371259e-01,3.967903988e-02,1.361939702e-01,7.126838554e-02,3.000000000e+01,4.575396770e+00,1.344443984e-01,1.202758985e-16,1.226634733e-18,8.470329473e-20,1.308037700e-02,-2.878855467e-01,-2.657499552e+00,-1.512652516e+00,-1.353237748e+00,-7.745707035e-01,2.633040547e-01,1.895865985e-01,4.310214681e+00,-1.487722417e+00,-3.262578500e-01,2.446136612e-02,1.179875794e-03,6.198320560e-01,-4.978577421e-02,1.053299637e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850380719e-01,-1.229911298e-01,2.249995433e-02,1.977687661e+00,6.999962032e-02,0,0
3.360000000e+00,9.709704574e-02,2.732904658e-01,3.215290421e-02,1.362203916e-01,7.133919730e-02,3.000000000e+01,4.584854029e+00,1.344468348e-01,2.398568878e-16,2.637977740e-18,2.185279341e-19,1.157059200e-02,-2.878752053e-01,-2.657500267e+00,-1.512621403e+00,-1.353305578e+00,-7.745923996e-01,2.630873621e-01,1.839125460e-01,4.319194920e+00,-1.491131035e+00,-3.279177561e-01,2.481109289e-02,6.900513243e-04,6.198233792e-01,-4.977367578e-02,1.053318589e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850383699e-01,-1.229910553e-01,2.250028029e-02,1.977687033e+00,6.999962404e-02,0,0
3.370000000e+00,9.710288340e-02,2.733546529e-01,2.810920007e-02,1.362521859e-01,7.141912950e-02,3.000000000e+01,4.559129996e+00,1.344484759e-01,3.382532853e-16,2.949348775e-18,1.157928428e-19,1.189065600e-02,-2.878654599e-01,-2.657504320e+00,-1.512600422e+00,-1.353376627e+00,-7.746323347e-01,2.628662288e-01,1.897193537e-01,4.295179173e+00,-1.481581379e+00,-3.247357857e-01,2.389523870e-02,1.028739112e-03,6.198144507e-01,-4.975938813e-02,1.053355615e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850383103e-01,-1.229911372e-01,2.249995247e-02,1.977687347e+00,6.999963149e-02,0,0
3.380000000e+00,9.710911151e-02,2.734234728e-01,3.403265494e-02,1.362862749e-01,7.150178831e-02,3.000000000e+01,4.588509421e+00,1.344501080e-01,1.326928813e-16,3.878959614e-18,1.626303259e-19,1.190033600e-02,-2.878552079e-01,-2.657510281e+00,-1.512579560e+00,-1.353454590e+00,-7.746761441e-01,2.626478672e-01,1.845906783e-01,4.322088577e+00,-1.493753161e+00,-3.285538949e-01,2.547120496e-02,6.128843107e-04,6.198049075e-01,-4.974406785e-02,1.053395005e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850381017e-01,-1.229910254e-01,2.249995619e-02,1.977687150e+00,6.999959424e-02,0,0
3.390000000e+00,9.711414388e-02,2.734871219e-01,3.748710281e-02,1.363178024e-01,7.158581238e-02,3.000000000e+01,4.585111304e+00,1.344524027e-01,1.124906648e-16,3.469446952e-18,1.117570019e-19,1.275152400e-02,-2.878429592e-01,-2.657511473e+00,-1.512550235e+00,-1.353526354e+00,-7.747076750e-01,2.623925507e-01,1.720604962e-01,4.320011644e+00,-1.490974194e+00,-3.278430174e-01,2.558567029e-02,7.302948915e-04,6.197956060e-01,-4.972923079e-02,1.053422955e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850383103e-01,-1.229911670e-01,2.250001207e-02,1.977685657e+00,6.999959424e-02,0,0
3.400000000e+00,9.711972994e-02,2.735570320e-01,3.214441252e-02,1.363524311e-01,7.167740488e-02,3.000000000e+01,4.581620383e+00,1.344544020e-01,3.921635844e-17,6.133173667e-18,1.355252716e-19,1.276613400e-02,-2.878318727e-01,-2.657514095e+00,-1.512524605e+00,-1.353599548e+00,-7.747631073e-01,2.621384263e-01,2.084598476e-01,4.315452962e+00,-1.488888300e+00,-3.275494427e-01,2.404622553e-02,5.774412135e-04,6.197847134e-01,-4.971139386e-02,1.053452182e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850381911e-01,-1.229911745e-01,2.249999717e-02,1.977686601e+00,6.999957189e-02,0,0
3.410000000e+00,9.712472863e-02,2.736192392e-01,2.105097150e-02,1.363832441e-01,7.176103467e-02,3.000000000e+01,4.594605791e+00,1.344568337e-01,1.129844790e-16,3.019295011e-18,1.117570019e-19,1.214860700e-02,-2.878205180e-01,-2.657512903e+00,-1.512493491e+00,-1.353667617e+00,-7.747994661e-01,2.618843913e-01,1.832099801e-01,4.327610469e+00,-1.496447715e+00,-3.296017852e-01,2.511614567e-02,4.362011418e-04,6.197749183e-01,-4.969631922e-02,1.053478939e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850383103e-01,-1.229910553e-01,2.250021324e-02,1.977686758e+00,6.999959052e-02,0,0
3.420000000e+00,9.713283253e-02,2.736923298e-01,4.074115592e-02,1.364194478e-01,7.183723549e-02,3.000000000e+01,4.574227969e+00,1.344589086e-01,2.250569728e-16,0.000000000e+00,8.470329473e-20,1.160191300e-02,-2.878089547e-01,-2.657518864e+00,-1.512467146e+00,-1.353762269e+00,-7.748084068e-01,2.616719007e-01,1.834851070e-01,4.309845963e+00,-1.486053189e+00,-3.258291629e-01,2.453743294e-02,1.300825059e-03,6.197668518e-01,-4.968537161e-02,1.053542397e-01,6.314437530e-01,-5.726883852e-02,9.224493187e-03,4.850381911e-01,-1.229911819e-01,2.250000462e-02,1.977686561e+00,6.999960914e-02,0,0
